site_id,study_id,latitude,longitude,crop,management,ab_wildbees,ab_bombus,total_sampled_time,sampling_year,sampling_abundance,log_visit_rate,log_vr_small,log_vr_large
Nich_VTblu_Site_10,Charlie_Nicholson_Vaccinium_corymbosum_USA_2014,44.3688490193,-73.014138027,Vaccinium corymbosum,organic,57.0,34.0,160.0,2014,sweep net,-0.564314308716977,-1.0147308046874075,-1.5198257537444133
Nich_VTblu_Site_10,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,44.3688490193,-73.014138027,Vaccinium corymbosum,organic,38.0,32.0,100.0,2015,sweep net,-0.35667494393873245,-0.941608539858445,-1.1086626245216111
Nich_VTblu_Site_10,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.3688490193,-73.014138027,Vaccinium corymbosum,organic,30.0,23.0,60.0,2013,sweep net,-0.12405264866997888,-0.6603573577369544,-0.916290731874155
Nich_VTblu_Site_11,Charlie_Nicholson_Vaccinium_corymbosum_USA_2014,44.533144,-73.184739,Vaccinium corymbosum,conventional,47.0,24.0,120.0,2014,sweep net,-0.5248118657407306,-0.916290731874155,-1.5686159179138452
Nich_VTblu_Site_11,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,44.533144,-73.184739,Vaccinium corymbosum,conventional,28.0,17.0,100.0,2015,sweep net,-0.7985076962177716,-1.2378743560016174,-1.7147984280919266
Nich_VTblu_Site_11,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.533144,-73.184739,Vaccinium corymbosum,conventional,23.0,26.0,80.0,2013,sweep net,-0.4902063365632549,-1.2039728043259361,-1.0861897686695525
Nich_VTblu_Site_12,Charlie_Nicholson_Vaccinium_corymbosum_USA_2014,44.4747230566,-73.0565947991,Vaccinium corymbosum,conventional,37.0,24.0,140.0,2014,sweep net,-0.8307685584359931,-1.3040562628829186,-1.7227665977411035
Nich_VTblu_Site_12,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,44.4747230566,-73.0565947991,Vaccinium corymbosum,conventional,12.0,14.0,40.0,2015,sweep net,-0.4307829160924542,-1.1239300966523995,-0.9808292530117262
Nich_VTblu_Site_12,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.4747230566,-73.0565947991,Vaccinium corymbosum,conventional,35.0,20.0,40.0,2013,sweep net,0.3184537311185346,-0.10536051565782628,-0.6443570163905132
Nich_VTblu_Site_13,Charlie_Nicholson_Vaccinium_corymbosum_USA_2014,44.2948077174,-73.2590273474,Vaccinium corymbosum,conventional,10.0,19.0,120.0,2014,sweep net,-1.420195912795572,-2.3895964699836756,-1.791759469228055
Nich_VTblu_Site_13,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,44.2948077174,-73.2590273474,Vaccinium corymbosum,conventional,3.0,7.0,40.0,2015,sweep net,-1.3862943611198906,-2.3025850929940455,-1.6094379124341003
Nich_VTblu_Site_13,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.2948077174,-73.2590273474,Vaccinium corymbosum,conventional,6.0,11.0,60.0,2013,sweep net,-1.2611312181658847,-2.1484344131667874,-1.6094379124341003
Nich_VTblu_Site_14,Charlie_Nicholson_Vaccinium_corymbosum_USA_2014,44.5276604202,-73.2035236401,Vaccinium corymbosum,conventional,46.0,22.0,160.0,2014,sweep net,-0.8556661100577202,-1.2250262135237684,-1.9396795993046774
Nich_VTblu_Site_14,Charlie_Nicholson_Vaccinium_corymbosum_USA_2015,44.5276604202,-73.2035236401,Vaccinium corymbosum,conventional,23.0,4.0,60.0,2015,sweep net,-0.7985076962177716,-0.916290731874155,-2.4849066497880004
Nich_VTblu_Site_14,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.5276604202,-73.2035236401,Vaccinium corymbosum,conventional,27.0,21.0,80.0,2013,sweep net,-0.5108256237659907,-1.0498221244986778,-1.2909841813155656
Nich_VTblu_Site_15,Charlie_Nicholson_Vaccinium_corymbosum_USA_2013,44.6131031472,-73.086652461,Vaccinium corymbosum,organic,16.0,61.0,60.0,2013,sweep net,0.24946085963158324,-1.2611312181658847,0.03278982282299097
2,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.1046834362074,7.3510507033829,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
9,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.0446672220971,7.44180262206297,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
11,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.0111341608516,7.36156800810066,Prunus avium,unmanaged,4.0,0.0,90.0,2011,focal observations,-3.1135153092103742,-2.890371757896165,-4.499809670330265
12,Christof_Schuepp_Prunus_avium_Switzerland_2011,46.9911050354719,7.34194397246877,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
16,Christof_Schuepp_Prunus_avium_Switzerland_2011,46.9165094138281,7.26106859114582,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
20,Christof_Schuepp_Prunus_avium_Switzerland_2011,46.9982413151417,7.30131778654013,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
24,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.0448592624336,7.35276810372994,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
25,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.0155745423849,7.53381226800864,Prunus avium,unmanaged,3.0,0.0,90.0,2011,focal observations,-3.4011973816621555,-3.1135153092103742,-4.499809670330265
26,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.1549399702978,7.49593651125484,Prunus avium,unmanaged,4.0,0.0,90.0,2011,focal observations,-3.1135153092103742,-2.890371757896165,-4.499809670330265
27,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.079799337558,7.46254318953969,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
30,Christof_Schuepp_Prunus_avium_Switzerland_2011,47.167622670124,7.5119089583646,Prunus avium,unmanaged,1.0,0.0,90.0,2011,focal observations,-4.499809670330265,-3.8066624897703196,-4.499809670330265
AR,Claire_Kremen_Fragaria_ananassa_USA_2012,36.3722,-121.51261,Fragaria x ananassa,organic,134.0,22.0,120.0,2012,transects,0.26236426446749106,0.11778303565638346,-1.6519975268528961
C,Claire_Kremen_Fragaria_ananassa_USA_2012,36.83217,-121.7667,Fragaria x ananassa,organic,33.0,22.0,120.0,2012,transects,-0.7801585575495751,-1.2611312181658847,-1.6519975268528961
CB,Claire_Kremen_Fragaria_ananassa_USA_2012,36.91617,-121.83333,Fragaria x ananassa,organic,69.0,12.0,120.0,2012,transects,-0.3930425881096072,-0.5389965007326869,-2.222542385320509
DS,Claire_Kremen_Fragaria_ananassa_USA_2012,36.89917,-121.64,Fragaria x ananassa,organic,11.0,0.0,120.0,2012,transects,-2.3895964699836756,-2.3025850929940455,-4.787491742782046
F,Claire_Kremen_Fragaria_ananassa_USA_2012,37.02467,-121.935,Fragaria x ananassa,organic,325.0,0.0,120.0,2012,transects,0.9963334395476915,0.9994056385846617,-4.787491742782046
FE,Claire_Kremen_Fragaria_ananassa_USA_2012,36.8915,-121.745,Fragaria x ananassa,organic,14.0,0.0,120.0,2012,transects,-2.1484344131667874,-2.0794415416798357,-4.787491742782046
LE,Claire_Kremen_Fragaria_ananassa_USA_2012,36.9815,-121.785,Fragaria x ananassa,organic,76.0,0.0,120.0,2012,transects,-0.456758402495715,-0.4436863209283621,-4.787491742782046
M,Claire_Kremen_Fragaria_ananassa_USA_2012,36.9445,-121.78667,Fragaria x ananassa,organic,370.0,0.0,120.0,2012,transects,1.1260112628562242,1.1287103198253892,-4.787491742782046
RB,Claire_Kremen_Fragaria_ananassa_USA_2012,36.67833,-121.68667,Fragaria x ananassa,organic,113.0,3.0,120.0,2012,transects,-0.03390155167568134,-0.05129329438755058,-3.4011973816621555
RF,Claire_Kremen_Fragaria_ananassa_USA_2012,36.66467,-121.545,Fragaria x ananassa,organic,72.0,26.0,120.0,2012,transects,-0.2025242641114741,-0.49703230163365497,-1.491654876777717
RH,Claire_Kremen_Fragaria_ananassa_USA_2012,36.89633,-121.77667,Fragaria x ananassa,organic,24.0,1.0,120.0,2012,transects,-1.5686159179138452,-1.5686159179138452,-4.0943445622221
RK,Claire_Kremen_Fragaria_ananassa_USA_2012,36.9045,-121.82,Fragaria x ananassa,organic,15.0,0.0,120.0,2012,transects,-2.0794415416798357,-2.0149030205422647,-4.787491742782046
S,Claire_Kremen_Fragaria_ananassa_USA_2012,36.98883,-122.145,Fragaria x ananassa,organic,114.0,2.0,120.0,2012,transects,-0.03390155167568134,-0.04255961441879589,-3.6888794541139363
SH,Claire_Kremen_Fragaria_ananassa_USA_2012,37.0605,-122.15667,Fragaria x ananassa,organic,49.0,25.0,120.0,2012,transects,-0.4834266495778762,-0.8754687373538999,-1.529395204760564
TB,Claire_Kremen_Fragaria_ananassa_USA_2012,36.9025,-121.73333,Fragaria x ananassa,organic,4.0,0.0,120.0,2012,transects,-3.4011973816621555,-3.1780538303479458,-4.787491742782046
UC,Claire_Kremen_Fragaria_ananassa_USA_2012,36.9835,-122.05667,Fragaria x ananassa,organic,190.0,1.0,120.0,2012,transects,0.4647816852645838,0.4647816852645838,-4.0943445622221
OS23,Dara_Stanley_Brassica_napus_Ireland_2009,52.72892,-6.56195,Brassica napus,conventional,0.0,10.0,78.4313725490196,2009,transects,-2.059638914383656,-4.362224007377701,-1.9643287345793312
OS24,Dara_Stanley_Brassica_napus_Ireland_2009,52.57463,-6.64081,Brassica napus,conventional,0.0,2.0,78.4313725490196,2009,transects,-3.6690768268177565,-4.362224007377701,-3.263611718709592
OS26,Dara_Stanley_Brassica_napus_Ireland_2009,52.77564,-6.92658,Brassica napus,conventional,2.0,28.0,78.4313725490196,2009,transects,-0.9610266257155463,-3.263611718709592,-0.9949281773912279
OS27,Dara_Stanley_Brassica_napus_Ireland_2009,52.94156,-6.3387108,Brassica napus,conventional,1.0,13.0,78.4313725490196,2009,transects,-1.7231666777624433,-3.6690768268177565,-1.7231666777624433
OS29,Dara_Stanley_Brassica_napus_Ireland_2009,52.42036,-6.72643,Brassica napus,conventional,1.0,7.0,78.4313725490196,2009,transects,-2.2827824656978657,-3.6690768268177565,-2.2827824656978657
AK,Dara_Stanley_Brassica_napus_Ireland_2010,52.73080313,-6.56770855,Brassica napus,conventional,2.0,11.0,210.0,2010,focal observations,-2.7821581732559317,-4.248495242049359,-2.8622008809294686
JL,Dara_Stanley_Brassica_napus_Ireland_2010,52.57597721,-6.63040624,Brassica napus,conventional,2.0,9.0,210.0,2010,focal observations,-2.9492122579190982,-4.248495242049359,-3.044522437723423
NJ,Dara_Stanley_Brassica_napus_Ireland_2010,52.8260031,-6.74837599,Brassica napus,conventional,1.0,1.0,210.0,2010,focal observations,-4.653960350157523,-4.653960350157523,-4.653960350157523
clar1,David_Crowder_Brassica_napus_USA_2013,46.81185,-117.2215833,Brassica napus,conventional,0.0,3.0,30.0,2013,sweep net,-2.3025850929940455,-3.4011973816621555,-2.0149030205422647
clar2,David_Crowder_Brassica_napus_USA_2013,46.81383333,-117.1973667,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
conr1,David_Crowder_Brassica_napus_USA_2013,46.80415,-117.3888167,Brassica napus,conventional,9.0,0.0,30.0,2013,sweep net,-1.2039728043259361,-1.0986122886681098,-3.4011973816621555
druf1,David_Crowder_Brassica_napus_USA_2013,46.5284,-117.1001167,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
hinn1,David_Crowder_Brassica_napus_USA_2013,46.8398,-117.3381667,Brassica napus,conventional,4.0,0.0,30.0,2013,sweep net,-2.0149030205422647,-1.791759469228055,-3.4011973816621555
hinn2,David_Crowder_Brassica_napus_USA_2013,46.82255,-117.27005,Brassica napus,conventional,3.0,0.0,30.0,2013,sweep net,-2.3025850929940455,-2.0149030205422647,-3.4011973816621555
jens1,David_Crowder_Brassica_napus_USA_2013,46.61418333,-117.0011667,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
odbe1,David_Crowder_Brassica_napus_USA_2013,46.62156667,-116.87755,Brassica napus,conventional,2.0,0.0,30.0,2013,sweep net,-2.70805020110221,-2.3025850929940455,-3.4011973816621555
pcfs2,David_Crowder_Brassica_napus_USA_2013,46.75708333,-117.1911,Brassica napus,conventional,4.0,0.0,30.0,2013,sweep net,-2.0149030205422647,-1.791759469228055,-3.4011973816621555
stub3,David_Crowder_Brassica_napus_USA_2013,46.80275,-117.7483667,Brassica napus,conventional,3.0,0.0,30.0,2013,sweep net,-2.3025850929940455,-2.0149030205422647,-3.4011973816621555
stub7,David_Crowder_Brassica_napus_USA_2013,46.82483333,-117.8013833,Brassica napus,conventional,2.0,0.0,30.0,2013,sweep net,-2.70805020110221,-2.3025850929940455,-3.4011973816621555
UIK,David_Crowder_Brassica_napus_USA_2013,46.58333333,-116.9490333,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
UIP,David_Crowder_Brassica_napus_USA_2013,46.72315,-116.9525167,Brassica napus,conventional,2.0,0.0,30.0,2013,sweep net,-2.70805020110221,-2.3025850929940455,-3.4011973816621555
winf1,David_Crowder_Brassica_napus_USA_2013,46.76711667,-117.2727833,Brassica napus,conventional,1.0,0.0,30.0,2013,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
beck2,David_Crowder_Brassica_napus_USA_2014,46.52049516,-116.8654018,Brassica napus,conventional,4.0,0.0,30.0,2014,sweep net,-2.0149030205422647,-1.791759469228055,-3.4011973816621555
clar4,David_Crowder_Brassica_napus_USA_2014,46.82851615,-117.1829879,Brassica napus,conventional,5.0,0.0,30.0,2014,sweep net,-1.791759469228055,-1.6094379124341003,-3.4011973816621555
conr4,David_Crowder_Brassica_napus_USA_2014,46.80452402,-117.3863142,Brassica napus,conventional,6.0,0.0,30.0,2014,sweep net,-1.6094379124341003,-1.455287232606842,-3.4011973816621555
conr5,David_Crowder_Brassica_napus_USA_2014,46.76715511,-117.4239025,Brassica napus,conventional,3.0,1.0,30.0,2014,sweep net,-2.0149030205422647,-2.0149030205422647,-2.70805020110221
druf3,David_Crowder_Brassica_napus_USA_2014,46.54601958,-117.0951377,Brassica napus,conventional,1.0,0.0,30.0,2014,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
jens3,David_Crowder_Brassica_napus_USA_2014,46.62818398,-116.9656215,Brassica napus,conventional,10.0,0.0,30.0,2014,sweep net,-1.0986122886681098,-1.0033021088637848,-3.4011973816621555
jens4,David_Crowder_Brassica_napus_USA_2014,46.5844899,-117.0123397,Brassica napus,conventional,2.0,0.0,30.0,2014,sweep net,-2.70805020110221,-2.3025850929940455,-3.4011973816621555
odbe2,David_Crowder_Brassica_napus_USA_2014,46.5121441,-116.8315732,Brassica napus,conventional,5.0,1.0,30.0,2014,sweep net,-1.6094379124341003,-1.6094379124341003,-2.70805020110221
olso3,David_Crowder_Brassica_napus_USA_2014,46.78988156,-117.8018531,Brassica napus,conventional,12.0,0.0,30.0,2014,sweep net,-0.916290731874155,-0.8362480242006186,-3.4011973816621555
UIK2,David_Crowder_Brassica_napus_USA_2014,46.59202993,-116.9462683,Brassica napus,conventional,1.0,0.0,30.0,2014,sweep net,-3.4011973816621555,-2.70805020110221,-3.4011973816621555
UIP4,David_Crowder_Brassica_napus_USA_2014,46.72732337,-116.9558962,Brassica napus,conventional,16.0,0.0,30.0,2014,sweep net,-0.6286086594223742,-0.5679840376059393,-3.4011973816621555
site_3,David_Crowder_Fragaria_ananassa_USA_2016,47.57,-122.316,Fragaria x ananassa,organic,1.0,12.0,60.0,2016,sweep net,-1.529395204760564,-3.4011973816621555,-1.529395204760564
site_5,David_Crowder_Fragaria_ananassa_USA_2016,47.57,-122.316,Fragaria x ananassa,organic,1.0,11.0,60.0,2016,sweep net,-1.6094379124341003,-3.4011973816621555,-1.6094379124341003
site_6,David_Crowder_Fragaria_ananassa_USA_2016,47.057,-122.97,Fragaria x ananassa,organic,2.0,30.0,60.0,2016,sweep net,-0.6286086594223742,-2.995732273553991,-0.6603573577369544
site_7,David_Crowder_Fragaria_ananassa_USA_2016,47.057,-122.97,Fragaria x ananassa,organic,0.0,8.0,60.0,2016,sweep net,-2.0149030205422647,-4.0943445622221,-1.8971199848858813
site_8,David_Crowder_Fragaria_ananassa_USA_2016,47.678,-121.949,Fragaria x ananassa,organic,1.0,1.0,60.0,2016,sweep net,-3.4011973816621555,-3.4011973816621555,-3.4011973816621555
site_13,David_Crowder_Fragaria_ananassa_USA_2016,47.678,-121.949,Fragaria x ananassa,organic,2.0,16.0,60.0,2016,sweep net,-1.2039728043259361,-2.995732273553991,-1.2611312181658847
site_18,David_Crowder_Fragaria_ananassa_USA_2016,47.063,-122.926,Fragaria x ananassa,organic,2.0,12.0,60.0,2016,sweep net,-1.455287232606842,-2.995732273553991,-1.529395204760564
site_23,David_Crowder_Fragaria_ananassa_USA_2016,47.063,-122.926,Fragaria x ananassa,organic,1.0,3.0,60.0,2016,sweep net,-2.70805020110221,-3.4011973816621555,-2.70805020110221
site_24,David_Crowder_Fragaria_ananassa_USA_2016,48.543,-122.413,Fragaria x ananassa,organic,1.0,2.0,60.0,2016,sweep net,-2.995732273553991,-3.4011973816621555,-2.995732273553991
site_25,David_Crowder_Fragaria_ananassa_USA_2016,48.543,-122.413,Fragaria x ananassa,organic,0.0,13.0,60.0,2016,sweep net,-1.529395204760564,-4.0943445622221,-1.455287232606842
site_26,David_Crowder_Fragaria_ananassa_USA_2016,47.562,-122.303,Fragaria x ananassa,organic,1.0,2.0,60.0,2016,sweep net,-2.995732273553991,-3.4011973816621555,-2.995732273553991
site_29,David_Crowder_Fragaria_ananassa_USA_2016,47.562,-122.303,Fragaria x ananassa,organic,0.0,2.0,60.0,2016,sweep net,-3.4011973816621555,-4.0943445622221,-2.995732273553991
site_30,David_Crowder_Fragaria_ananassa_USA_2016,47.543,-122.287,Fragaria x ananassa,organic,3.0,0.0,60.0,2016,sweep net,-2.995732273553991,-2.70805020110221,-4.0943445622221
site_34,David_Crowder_Fragaria_ananassa_USA_2016,47.671,-121.976,Fragaria x ananassa,organic,6.0,3.0,60.0,2016,sweep net,-1.8971199848858813,-2.1484344131667874,-2.70805020110221
site_36,David_Crowder_Fragaria_ananassa_USA_2016,47.671,-121.976,Fragaria x ananassa,organic,1.0,10.0,60.0,2016,sweep net,-1.6964492894237302,-3.4011973816621555,-1.6964492894237302
1_Prod_Field,David_Kleijn_Allium_porrum_Italy_2012,41.249514,15.384286,Allium porrum,,18.0,6.0,10.0,2012,transects,0.8754687373538999,0.6418538861723947,-0.35667494393873245
1TT,David_Kleijn_Allium_porrum_Italy_2012,41.465556,15.088056,Allium porrum,,23.0,2.0,10.0,2012,transects,0.9162907318741551,0.8754687373538999,-1.2039728043259361
2TT,David_Kleijn_Allium_porrum_Italy_2012,41.242222,15.349722,Allium porrum,,21.0,21.0,10.0,2012,transects,1.4350845252893227,0.7884573603642703,0.7884573603642703
3TT,David_Kleijn_Allium_porrum_Italy_2012,41.296667,15.58,Allium porrum,,6.0,0.0,10.0,2012,transects,-0.5108256237659907,-0.35667494393873245,-2.3025850929940455
4TT,David_Kleijn_Allium_porrum_Italy_2012,41.290892,15.440464,Allium porrum,,11.0,1.0,10.0,2012,transects,0.1823215567939546,0.1823215567939546,-1.6094379124341003
5TT,David_Kleijn_Allium_porrum_Italy_2012,41.275,15.5225,Allium porrum,,1.0,2.0,10.0,2012,transects,-1.2039728043259361,-1.6094379124341003,-1.2039728043259361
6TT,David_Kleijn_Allium_porrum_Italy_2012,41.358333,15.035,Allium porrum,,21.0,10.0,10.0,2012,transects,1.1314021114911006,0.7884573603642703,0.09531017980432493
7TT,David_Kleijn_Allium_porrum_Italy_2012,41.173006,15.465022,Allium porrum,,2.0,0.0,10.0,2012,transects,-1.6094379124341003,-1.2039728043259361,-2.3025850929940455
8TT,David_Kleijn_Allium_porrum_Italy_2012,41.099167,15.323611,Allium porrum,,9.0,9.0,10.0,2012,transects,0.5877866649021191,0.0,0.0
Prod. Bedr.,David_Kleijn_Allium_porrum_Italy_2012,41.314486,15.464256,Allium porrum,,9.0,0.0,10.0,2012,transects,-0.10536051565782628,0.0,-2.3025850929940455
Plot_2C_2010_Glebe500_06,Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,-13.271828,-41.412784,Malus domestica,conventional,2.0,0.0,40.0,2010,sweep net + focal observations,-2.995732273553991,-2.5902671654458267,-3.6888794541139363
Plot_5B_2010_Glebe500_06,Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,-13.273813,-41.411739,Malus domestica,conventional,3.0,0.0,140.0,2010,sweep net + focal observations,-3.8430301339411947,-3.5553480614894135,-4.941642422609305
Plot_5C_2010_Glebe500_05,Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,-13.271473,-41.415136,Malus domestica,conventional,5.0,0.0,120.0,2010,sweep net + focal observations,-3.1780538303479458,-2.995732273553991,-4.787491742782046
Plot_6A_2010_Glebe500_06,Fabiana_Oliveira_da_Silva_Malus_domestica_Brazil_2010,-13.275858,-41.411419,Malus domestica,conventional,8.0,0.0,120.0,2010,sweep net + focal observations,-2.70805020110221,-2.5902671654458267,-4.787491742782046
