bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,biome_num,chili,def,dist_seminat,ec,ei,elevation,es,et,gHM,gpp,le,pdsi,pet,ple,ro,site_id,soil,soil_carbon_b10,soil_clay_b10,soil_den_b10,soil_pH_b10,soil_sand_b10,soil_water_b10,srad,study_id,swe,topo_div,vap,vpd,vs,activity,bare,cropland,grass,moss,shrub,tree,urban,crop,management,sampling_year,log_visit_rate,author_id
111.0,114.0,31.0,8653.0,295.0,-62.0,357.0,214.0,-3.0,221.0,-3.0,1164.0,126.0,74.0,14.0,340.0,252.0,332.0,252.0,4.0,199.0,185.5833333,0.0,0.96157018,0.122286068,59.0,0.39519399,208.3142857,0.500706613,3.75882788,639.1714286,206.5833333,335.1714286,1029.114286,37.83333333,ter,576.4166667,3.0,20.0,145.0,55.0,24.0,26.0,1605.333333,Rachael_Winfree_Solanum_lycopersicum_USA_2005,24.91666667,0.068111308,1041.166667,70.66666667,290.9166667,0.7125012335,0.4064644555,10.5064048825,23.309115005000002,0.0,2.088959122,54.986739805,8.628425542999999,Solanum lycopersicum,,2005,-2.3025850929940455,RachaelWinfree
109.0,122.0,32.0,8825.0,301.0,-69.0,370.0,212.0,-8.0,221.0,-8.0,1139.0,113.0,73.0,12.0,321.0,247.0,316.0,247.0,4.0,195.0,206.5,0.0,0.82596141,0.274881856,49.0,0.511759362,143.1875,0.449719787,4.174919932,439.09375,255.9166667,340.0625,1042.6875,42.33333333,tra,599.0,4.0,17.0,137.0,58.0,41.0,23.0,1589.416667,Rachael_Winfree_Solanum_lycopersicum_USA_2005,42.83333333,0.281324625,1006.333333,66.83333333,279.6666667,0.7002279825,0.6329981095,5.0469805705,21.478352905,0.0,2.687559895,56.96642195,3.5022781500000004,Solanum lycopersicum,,2005,-1.455287232606842,RachaelWinfree
74.0,84.0,26.0,8205.0,233.0,-84.0,317.0,172.0,-26.0,172.0,-39.0,573.0,83.0,26.0,41.0,232.0,81.0,232.0,86.0,4.0,162.0,174.25,316.227766,0.746495548,0.068088931,245.0,0.426573099,166.5454545,0.519658089,3.707573416,512.0454545,-234.0833333,365.3181818,1122.636364,3.666666667,Biala,395.5,4.0,14.0,132.0,63.0,42.0,29.0,1323.75,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,21.25,0.096764117,880.75,38.66666667,306.4166667,0.5086736245,0.40205104950000004,55.289014554999994,11.79959596,0.0,1.6843468945,28.361043885,2.449605294,Fagopyrum esculentum,conventional,2005,-3.9889840465642745,HajnalkaSzentgyorgyi
70.0,84.0,26.0,8168.0,229.0,-87.0,316.0,168.0,-29.0,168.0,-42.0,586.0,84.0,27.0,41.0,237.0,84.0,237.0,89.0,4.0,161.0,168.8333333,1264.911064,0.684456616,0.060777549,296.0,0.407079691,160.8947368,0.725444317,3.372274776,494.4210526,-247.75,342.3157895,1052.684211,4.583333333,Branew,392.3333333,4.0,14.0,125.0,58.0,27.0,33.0,1322.333333,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,23.08333333,0.123748541,864.8333333,37.75,309.3333333,0.501236526,0.8177253625,72.856333455,13.904117809999999,0.0,2.5697234250000003,7.9685491545,1.8835508005000001,Fagopyrum esculentum,conventional,2005,-3.258096538021482,HajnalkaSzentgyorgyi
76.0,84.0,26.0,8143.0,234.0,-82.0,316.0,173.0,-23.0,173.0,-37.0,570.0,82.0,26.0,41.0,231.0,81.0,231.0,85.0,4.0,171.0,154.0,0.0,0.545773452,0.10798945,215.0,0.391592758,135.0,0.554821074,3.116356755,415.2413793,-221.5833333,319.4482759,982.7931034,4.083333333,Kapronie,395.4166667,3.0,10.0,129.0,57.0,51.0,32.0,1323.25,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,20.58333333,0.062729679,886.5833333,37.5,300.3333333,0.5105606935,0.39516059000000003,19.09039722,19.038246765,0.0,3.335504072,56.019141645000005,2.10699091,Fagopyrum esculentum,conventional,2005,-3.26011878340225,HajnalkaSzentgyorgyi
74.0,84.0,26.0,8170.0,232.0,-84.0,316.0,171.0,-25.0,171.0,-39.0,575.0,83.0,26.0,42.0,233.0,81.0,233.0,86.0,4.0,165.0,168.6666667,500.0,0.884748909,0.085463298,242.0,0.265510173,170.1176471,0.706803858,4.893662443,522.7647059,-241.6666667,340.2941176,1046.235294,4.25,Kolonia Branewska,390.75,4.0,12.0,130.0,58.0,31.0,33.0,1322.666667,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,22.33333333,0.091113135,874.0833333,37.91666667,305.5833333,0.5032723655,0.8293225645,64.22907374,17.680153439999998,0.0,2.5549552464999996,8.8937965205,5.812698482,Fagopyrum esculentum,conventional,2005,-3.2919980896971635,HajnalkaSzentgyorgyi
75.0,84.0,26.0,8193.0,233.0,-84.0,317.0,172.0,-25.0,172.0,-38.0,573.0,83.0,26.0,41.0,232.0,81.0,232.0,86.0,4.0,164.0,164.3333333,0.0,0.545700127,0.218506402,222.0,0.365095611,150.6666667,0.677668273,3.22747228,463.4666667,-228.4166667,317.2333333,975.1,3.416666667,Majdan,396.6666667,3.0,11.0,127.0,55.0,44.0,29.0,1323.083333,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,20.25,0.081191421,885.9166667,38.5,302.5833333,0.5031246895,0.581051312,32.779509835,14.57530591,0.0,2.1597204740000002,43.285585405000006,6.543972275,Fagopyrum esculentum,conventional,2005,-2.663598438531376,HajnalkaSzentgyorgyi
74.0,84.0,26.0,8188.0,232.0,-85.0,317.0,171.0,-26.0,171.0,-40.0,575.0,83.0,26.0,42.0,233.0,81.0,233.0,86.0,4.0,162.0,168.0833333,400.0,0.862508061,0.079989045,250.0,0.293968232,132.2727273,0.671099901,4.586882725,407.0454545,-239.0,291.5,896.7727273,4.0,Wolka Ratajska,393.5,4.0,13.0,131.0,60.0,29.0,30.0,1322.75,Hajnalka_Szentgyorgyi_Fagopyrum_esculentum_Poland_2005,22.25,0.118175037,874.8333333,38.25,306.0833333,0.503164338,0.8538895875,57.221811724999995,17.161353,0.0,2.261512956,7.4274596514999995,15.073358773999999,Fagopyrum esculentum,conventional,2005,-3.534728774286678,HajnalkaSzentgyorgyi
247.0,129.0,75.0,1485.0,328.0,157.0,171.0,260.0,228.0,260.0,224.0,434.0,106.0,2.0,93.0,243.0,7.0,243.0,8.0,2.0,251.0,975.0,0.0,2.868235439,0.098987049,378.0,0.563361425,177.6904762,0.675540745,6.804908501,546.1666667,-264.3333333,593.0952381,1820.380952,2.083333333,1,71.41666667,2.0,27.0,145.0,61.0,51.0,29.0,2135.5,Juliana_Hipolito_Mangifera_indica_Brazil_2005,0.0,0.041242745,2096.583333,147.3333333,196.8333333,0.859872417,3.7987956365,15.171997180000002,32.970097265,0.0,28.424614284999997,12.910494669999999,6.119448961,Mangifera indica,conventional,2005,-6.3561076606958915,JulianaHipolito
245.0,128.0,75.0,1495.0,326.0,156.0,170.0,259.0,227.0,259.0,222.0,441.0,106.0,2.0,94.0,246.0,7.0,206.0,8.0,2.0,254.0,956.5,0.0,1.121719285,0.072779362,427.0,0.793447258,100.075,0.303758442,2.84535965,307.8,-266.0,607.175,1865.325,2.083333333,2,66.58333333,1.0,22.0,140.0,61.0,60.0,22.0,2117.916667,Juliana_Hipolito_Mangifera_indica_Brazil_2005,0.0,0.221384197,2091.5,142.8333333,198.0,0.856967875,2.1837704959999997,18.026298914999998,29.30249157,0.0,37.91184131,12.134820675,0.42766697200000003,Mangifera indica,conventional,2005,-6.579251212010101,JulianaHipolito
245.0,128.0,74.0,1498.0,326.0,155.0,171.0,258.0,226.0,258.0,222.0,463.0,110.0,2.0,92.0,254.0,8.0,254.0,10.0,2.0,251.0,937.6666667,0.0,1.617280454,0.060575764,395.0,0.927710365,112.0588235,0.405932546,3.533632746,344.6176471,-269.0833333,595.6176471,1832.088235,2.083333333,3,71.75,2.0,38.0,128.0,64.0,41.0,26.0,2118.333333,Juliana_Hipolito_Mangifera_indica_Brazil_2005,0.0,0.019659804,2091.916667,140.4166667,198.75,0.857110331,2.4665971035,15.22152511,32.968224385,0.0,29.09261644,18.596217744999997,1.5411945275,Mangifera indica,conventional,2005,-5.075173815233827,JulianaHipolito
243.0,127.0,75.0,1504.0,324.0,155.0,169.0,257.0,224.0,257.0,220.0,463.0,107.0,2.0,91.0,252.0,8.0,252.0,10.0,2.0,251.0,922.4166667,200.0,1.816572702,0.062222431,405.0,0.91542218,135.2702703,0.14190197,3.850828784,413.4864865,-263.5,612.0,1881.459459,2.083333333,4,72.25,6.0,33.0,128.0,62.0,46.0,39.0,2127.25,Juliana_Hipolito_Mangifera_indica_Brazil_2005,0.0,0.019326268,2083.833333,132.8333333,198.5833333,0.8607853265,2.2045340915000002,15.055529225,32.425497019999995,0.0,31.07441857,18.870919535,0.1647829625,Mangifera indica,conventional,2005,-6.173786103901937,JulianaHipolito
137.0,139.0,47.0,5395.0,297.0,3.0,294.0,102.0,179.0,207.0,68.0,692.0,72.0,50.0,11.0,199.0,160.0,163.0,176.0,4.0,214.0,920.5,282.8427125,0.518384113,0.013349778,513.0,0.695459221,57.875,0.454136312,2.044506044,179.5,-280.8333333,492.84375,1529.65625,1.75,a,184.4166667,2.0,26.0,139.0,70.0,57.0,24.0,2184.25,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.111492388,1078.916667,96.58333333,307.6666667,0.6974270815,0.3964669115,25.12698548,61.925036150000004,0.0,1.7521610985,10.553261219,0.2198639115,Brassica napus,conventional,2006,1.4666850765157382,SaulA
139.0,140.0,47.0,5421.0,299.0,5.0,294.0,105.0,104.0,209.0,70.0,680.0,71.0,47.0,12.0,195.0,152.0,169.0,166.0,4.0,196.0,923.6666667,0.0,0.70833947,0.018364833,494.0,0.66749752,67.02631579,0.141608953,2.75272407,207.2105263,-274.0833333,461.5789474,1432.131579,1.75,b,191.5833333,2.0,20.0,147.0,60.0,61.0,24.0,2183.583333,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.199682251,1078.916667,97.91666667,307.9166667,0.709804085,0.08373726100000001,6.6989369750000005,71.23789411999999,0.0,3.839130512,18.065082875,0.0752182595,Brassica napus,conventional,2006,2.15652128422865,SaulA
136.0,139.0,47.0,5411.0,296.0,3.0,293.0,102.0,178.0,207.0,68.0,697.0,72.0,50.0,11.0,200.0,162.0,164.0,177.0,4.0,203.0,920.5,0.0,0.601563136,0.01676082,513.0,0.664395115,60.82352941,0.165246442,2.478422586,188.5588235,-280.8333333,466.3529412,1447.470588,1.75,c,184.4166667,2.0,22.0,147.0,60.0,60.0,23.0,2184.25,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.133223712,1078.916667,96.58333333,307.6666667,0.697416678,0.24925111849999998,20.208779905,67.73265136,0.0,1.6040697145,9.5175814185,0.683584989,Brassica napus,conventional,2006,0.7769482819643428,SaulA
136.0,139.0,47.0,5471.0,296.0,2.0,294.0,101.0,206.0,206.0,66.0,720.0,75.0,50.0,12.0,208.0,163.0,163.0,190.0,4.0,201.0,927.5,0.0,0.603503704,0.017874642,543.0,0.637118013,60.0,0.167645499,2.588569854,186.4166667,-284.6666667,457.4722222,1420.138889,2.0,d,176.8333333,2.0,20.0,147.0,57.0,60.0,24.0,2188.083333,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.124301188,1071.583333,96.58333333,311.25,0.697575134,0.23029083900000002,18.790691285,65.61470641,0.0,2.0669842735,13.1067265765,0.1900999055,Brassica napus,conventional,2006,0.08201315158209493,SaulA
134.0,139.0,47.0,5453.0,295.0,1.0,294.0,100.0,205.0,205.0,65.0,722.0,75.0,50.0,12.0,209.0,163.0,163.0,190.0,4.0,216.0,910.5,0.0,0.576075502,0.013965875,547.0,0.678042868,59.20588235,0.269538999,2.232549651,183.2647059,-283.8333333,487.7352941,1513.441176,1.916666667,e,179.8333333,3.0,19.0,148.0,59.0,64.0,22.0,2181.833333,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.12091586,1074.083333,95.16666667,305.3333333,0.6867444165000001,0.250101989,18.05501103,69.39809522499999,0.0,1.0601373760000001,11.011722095,0.224932283,Brassica napus,conventional,2006,-0.6231291935757813,SaulA
140.0,141.0,47.0,5519.0,302.0,5.0,297.0,105.0,212.0,212.0,71.0,682.0,71.0,47.0,12.0,195.0,156.0,156.0,176.0,4.0,204.0,939.9166667,200.0,0.584284631,0.015522821,468.0,0.648027021,64.65625,0.164152756,2.425082109,198.9375,-284.75,486.0625,1488.25,1.5,f,171.8333333,3.0,23.0,147.0,64.0,64.0,26.0,2195.166667,Saul_A_Cunningham_Brassica_napus_Australia_2006,0.0,0.203536049,1078.416667,98.16666667,308.25,0.698018319,0.162669452,32.63993898,48.721749904999996,0.0,2.3219723314999996,15.53733334,0.616126328,Brassica napus,conventional,2006,0.3662443949548831,SaulA
227.0,83.0,58.0,1385.0,305.0,162.0,143.0,217.0,219.0,249.0,216.0,2293.0,821.0,3.0,118.0,1556.0,23.0,290.0,1349.0,1.0,253.0,317.25,0.0,1.600969675,0.160414389,834.0,0.85263375,161.6551724,0.453443676,5.026927926,498.3448276,239.5,485.4137931,1499.655172,122.1666667,has,1526.083333,4.0,32.0,118.0,54.0,40.0,37.0,2284.416667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.15227887,2139.166667,74.16666667,178.8333333,0.7022869665,0.602644626,7.777981788,16.38410935,0.0,6.545109097999999,64.279003735,4.4111514045,Coffea canephora,conventional,2007,-2.1972245773362196,SmithaKrishnan
226.0,84.0,57.0,1383.0,305.0,160.0,145.0,217.0,218.0,248.0,215.0,2163.0,761.0,3.0,116.0,1450.0,24.0,283.0,85.0,1.0,248.0,335.9166667,0.0,2.756229212,0.326840899,856.0,0.323912716,243.8387097,0.362624615,10.82280083,753.2580645,231.5833333,471.8064516,1457.967742,114.5,bas,1338.0,5.0,38.0,124.0,54.0,34.0,32.0,2287.25,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.174138904,2140.416667,75.58333333,175.3333333,0.7042636615,0.5176506115,7.0725874655,13.579730145,0.0,5.2530751135,70.78948880499999,2.787467858,Coffea canephora,conventional,2007,-3.4011973816621555,SmithaKrishnan
227.0,84.0,58.0,1379.0,305.0,161.0,144.0,217.0,219.0,249.0,216.0,2218.0,787.0,3.0,118.0,1502.0,24.0,283.0,85.0,1.0,253.0,335.9166667,0.0,2.617918922,0.304909911,854.0,0.373853784,228.03125,0.383269817,9.969917965,703.40625,231.5833333,463.03125,1430.28125,114.5,baso,1338.0,5.0,38.0,125.0,54.0,35.0,31.0,2287.25,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.174138904,2140.416667,75.58333333,175.3333333,0.7042635845,0.5454034215000001,7.386919487,13.977779755,0.0,5.455111947,70.12308449,2.5117009,Coffea canephora,conventional,2007,-2.1019143975318944,SmithaKrishnan
223.0,84.0,57.0,1403.0,303.0,157.0,146.0,213.0,215.0,245.0,211.0,1813.0,599.0,4.0,107.0,1130.0,24.0,279.0,80.0,1.0,245.0,319.3333333,0.0,1.851461213,0.452904737,921.0,0.340432063,273.8787879,0.423183918,6.643560354,845.5757576,233.4166667,498.3030303,1538.939394,113.6666667,devpur,1495.666667,5.0,37.0,109.0,54.0,36.0,35.0,2282.5,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.167156175,2119.083333,72.33333333,182.1666667,0.7264571175000001,0.1205333075,0.638912788,4.936189592,0.0,1.7652963430000002,90.015023575,2.5239268179999996,Coffea canephora,conventional,2007,-0.43936665978384565,SmithaKrishnan
226.0,85.0,57.0,1433.0,307.0,159.0,148.0,217.0,217.0,249.0,214.0,1702.0,554.0,3.0,106.0,1039.0,23.0,274.0,77.0,1.0,246.0,353.0833333,0.0,1.966568691,0.532720471,874.0,0.248697048,272.8,0.426128298,7.143944525,844.4,217.6666667,495.7666667,1532.133333,83.5,dhm,1157.25,5.0,36.0,116.0,53.0,37.0,34.0,2285.75,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.207698271,2112.75,73.41666667,179.1666667,0.726455702,0.1613827505,1.9727917449999999,6.9281556155,0.0,2.835522384,85.951573215,2.150163922,Coffea canephora,conventional,2007,-1.7482743572883161,SmithaKrishnan
227.0,84.0,58.0,1385.0,305.0,161.0,144.0,216.0,219.0,248.0,215.0,2083.0,727.0,3.0,115.0,1372.0,23.0,285.0,82.0,1.0,247.0,317.25,0.0,1.871732606,0.509901504,849.0,0.297173183,259.2580645,0.488084882,6.872804233,800.6774194,239.5,483.3225806,1492.483871,122.1666667,kap,1526.083333,5.0,36.0,118.0,52.0,39.0,38.0,2284.416667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.165933803,2139.166667,74.16666667,178.8333333,0.726498951,0.299949148,3.7899225945,10.0825149715,0.0,4.4544264975,77.8128768,3.560309991,Coffea canephora,conventional,2007,-2.3025850929940455,SmithaKrishnan
227.0,84.0,58.0,1367.0,305.0,162.0,143.0,217.0,219.0,249.0,216.0,2306.0,825.0,3.0,118.0,1575.0,24.0,287.0,86.0,1.0,244.0,335.9166667,0.0,1.779233337,0.435623972,837.0,0.379810853,244.5862069,0.42436558,6.397785776,755.9310345,231.5833333,484.5517241,1497.517241,114.5,chs,1338.0,5.0,37.0,124.0,56.0,36.0,38.0,2287.25,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.12614736,2140.416667,75.58333333,175.3333333,0.704263968,0.6613885349999999,7.3826106865000005,14.327007875,0.0,5.830943163000001,69.73195820000001,2.0660915395,Coffea canephora,conventional,2007,-2.8258332367585934,SmithaKrishnan
227.0,83.0,58.0,1361.0,305.0,162.0,143.0,217.0,219.0,249.0,216.0,2334.0,839.0,3.0,119.0,1593.0,24.0,291.0,85.0,1.0,250.0,317.25,0.0,1.596839889,0.160551153,835.0,0.863088067,158.4137931,0.514181554,5.022011138,489.6206897,239.5,470.1724138,1453.310345,122.1666667,hal,1526.083333,5.0,34.0,122.0,51.0,40.0,39.0,2284.416667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.143330768,2139.166667,74.16666667,178.8333333,0.7022866225,0.7399262719999999,8.337932104,16.06146561,0.0,6.562513839499999,64.939468025,3.358694155,Coffea canephora,conventional,2007,-1.7482743572883161,SmithaKrishnan
226.0,84.0,57.0,1423.0,305.0,160.0,145.0,215.0,218.0,248.0,214.0,2071.0,721.0,3.0,114.0,1363.0,23.0,284.0,1188.0,1.0,247.0,339.25,0.0,2.583062236,0.297580043,859.0,0.376766472,230.1,0.464644939,9.759032276,711.8,228.0833333,471.3666667,1456.966667,106.5833333,kil,1309.416667,5.0,35.0,126.0,53.0,36.0,34.0,2285.916667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.168231606,2134.25,75.58333333,178.6666667,0.7040440215,0.4281530315,5.2896535535,12.896052659999999,0.0,4.4838381845,74.14573357,2.756569002,Coffea canephora,conventional,2007,-1.2676886187120435,SmithaKrishnan
228.0,84.0,58.0,1371.0,306.0,162.0,144.0,219.0,220.0,250.0,217.0,2271.0,811.0,3.0,118.0,1552.0,24.0,282.0,86.0,1.0,251.0,335.9166667,0.0,2.280758948,0.251815785,845.0,0.524765957,204.9428571,0.383269817,8.118104952,631.6285714,231.5833333,448.5714286,1384.371429,114.5,bal,1338.0,5.0,39.0,130.0,53.0,35.0,37.0,2287.25,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.175974801,2140.416667,75.58333333,175.3333333,0.7042632394999999,0.584008055,9.472142177999999,15.24949596,0.0,6.209827428500001,66.853428615,1.6310977685,Coffea canephora,conventional,2007,-1.2289741065313533,SmithaKrishnan
229.0,85.0,58.0,1418.0,308.0,162.0,146.0,219.0,220.0,251.0,217.0,1954.0,671.0,3.0,112.0,1261.0,23.0,280.0,80.0,1.0,243.0,339.25,0.0,1.87345448,0.48167421,864.0,0.29881578,285.8666667,0.423592359,6.802234494,884.4,228.0833333,515.6,1593.533333,106.5833333,kis,1309.416667,5.0,38.0,121.0,56.0,35.0,34.0,2285.916667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.209317371,2134.25,75.58333333,178.6666667,0.7040438680000001,0.367092441,6.3394760955,12.419584845,0.0,4.532568315500001,74.13360877,2.2076695385,Coffea canephora,conventional,2007,-3.1135153092103742,SmithaKrishnan
229.0,85.0,58.0,1415.0,309.0,163.0,146.0,219.0,221.0,252.0,217.0,2003.0,692.0,3.0,114.0,1310.0,24.0,278.0,83.0,1.0,245.0,349.6666667,0.0,1.821905217,0.453266473,859.0,0.311380551,279.8333333,0.495070815,6.654609735,861.9666667,224.4166667,512.3333333,1582.466667,99.91666667,be,1212.75,5.0,38.0,112.0,56.0,36.0,33.0,2285.416667,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.199994445,2135.333333,77.08333333,175.8333333,0.7039979415,0.3788070075,10.4076591295,12.95707218,0.0,5.2405769825,70.05563876,0.9597443155,Coffea canephora,conventional,2007,-3.58351893845611,SmithaKrishnan
227.0,84.0,58.0,1367.0,305.0,162.0,143.0,217.0,219.0,249.0,216.0,2306.0,825.0,3.0,118.0,1575.0,24.0,287.0,86.0,1.0,248.0,335.9166667,0.0,2.621784417,0.303680838,839.0,0.361153907,235.6451613,0.42436558,10.14502762,727.0645161,231.5833333,467.7096774,1444.903226,114.5,chl,1338.0,5.0,37.0,114.0,56.0,35.0,38.0,2287.25,Smitha_Krishnan_Coffea_canephora_India_2007,0.0,0.174091116,2140.416667,75.58333333,175.3333333,0.7042637380000001,0.774879234,9.4656689795,15.301429575,0.0,6.251532438,66.534850405,1.6716393680000001,Coffea canephora,conventional,2007,-2.8258332367585934,SmithaKrishnan
229.0,82.0,58.0,1353.0,306.0,165.0,141.0,219.0,221.0,251.0,218.0,2739.0,1008.0,3.0,124.0,1948.0,25.0,299.0,1686.0,1.0,242.0,267.9166667,0.0,2.781830459,0.945674339,770.0,0.029385018,351.6551724,0.304602265,10.33066047,1072.37931,470.3333333,500.0,1524.206897,177.0833333,bshbck,1631.333333,5.0,34.0,115.0,51.0,39.0,36.0,2266.083333,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.241667122,2152.916667,69.66666667,169.8333333,0.6680139469999999,0.1460973365,1.5173943115,4.8155407305,0.0,2.2507888915,90.72453973500001,0.5456389955000001,Coffea canephora,conventional,2008,-4.029806041084529,SmithaKrishnan
229.0,84.0,58.0,1389.0,306.0,163.0,143.0,219.0,232.0,251.0,217.0,2370.0,855.0,3.0,121.0,1648.0,24.0,278.0,89.0,1.0,246.0,334.5,0.0,2.053306944,0.449252676,843.0,0.420459563,262.2592593,0.456134856,7.296173093,801.0740741,416.25,488.5185185,1490.37037,128.8333333,hardha,1046.5,5.0,36.0,121.0,53.0,38.0,34.0,2261.5,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.224032104,2113.166667,74.58333333,166.5833333,0.6689243425,0.631445034,7.0820982875,15.408439455,0.0,7.04578646,68.85625462499999,0.9758803890000001,Coffea canephora,conventional,2008,-3.1135153092103742,SmithaKrishnan
226.0,84.0,57.0,1392.0,305.0,160.0,145.0,217.0,229.0,248.0,214.0,2336.0,836.0,3.0,119.0,1609.0,25.0,284.0,88.0,1.0,250.0,315.5,0.0,2.044288185,0.450197198,856.0,0.416264371,252.5384615,0.400773674,7.286971779,770.5,432.75,486.9615385,1485.346154,146.1666667,harkas,1170.166667,5.0,39.0,110.0,55.0,35.0,37.0,2261.5,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.176865757,2128.083333,74.08333333,166.75,0.6688789155,0.6162260625,5.3575557615,13.57778232,0.0,5.6315237289999995,73.03794916,1.778962964,Coffea canephora,conventional,2008,-4.31748811353631,SmithaKrishnan
226.0,83.0,58.0,1361.0,304.0,161.0,143.0,216.0,219.0,248.0,215.0,2371.0,851.0,4.0,119.0,1619.0,25.0,294.0,1398.0,1.0,252.0,279.0,0.0,2.886457584,0.27192538,833.0,0.428092321,248.6428571,0.47276476,11.12883159,757.75,464.3333333,479.2142857,1461.142857,167.25,ichbha,1585.833333,3.0,36.0,114.0,55.0,37.0,39.0,2265.25,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.141512185,2133.083333,71.83333333,167.5,0.667914195,0.8044024595000001,6.52618243,16.77873945,0.0,6.625828204,66.68082481,2.5840226514999998,Coffea canephora,conventional,2008,-1.8607523407150064,SmithaKrishnan
227.0,82.0,58.0,1360.0,304.0,163.0,141.0,217.0,220.0,249.0,216.0,2819.0,1035.0,4.0,124.0,2003.0,27.0,309.0,1719.0,1.0,251.0,243.0,0.0,2.765779627,0.936539537,820.0,0.029209662,447.4333333,0.315305948,10.31461778,1364.833333,469.4166667,535.4,1632.133333,197.6666667,kutnan,1910.333333,5.0,36.0,108.0,48.0,39.0,37.0,2262.833333,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.185580209,2157.416667,66.16666667,180.9166667,0.6681399269999999,0.17716484600000001,1.6588444519999999,6.4737183025,0.0,3.37108836,87.807478815,0.5117052264999999,Coffea canephora,conventional,2008,-5.41610040220442,SmithaKrishnan
228.0,82.0,58.0,1353.0,304.0,164.0,140.0,217.0,231.0,249.0,217.0,2834.0,1049.0,3.0,125.0,2046.0,25.0,296.0,1775.0,1.0,243.0,277.6666667,0.0,2.831320317,0.94481308,835.0,0.029852164,339.7419355,0.30848822,10.44090617,1036.290323,456.5833333,483.3870968,1473.580645,173.3333333,porpon,1442.916667,6.0,37.0,116.0,48.0,39.0,37.0,2258.916667,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.254460454,2140.75,67.0,177.3333333,0.667834152,0.11074588399999999,0.9400303225,4.4274997995,0.0,2.1965968745,91.120657,1.2044701199999999,Coffea canephora,conventional,2008,-5.41610040220442,SmithaKrishnan
227.0,83.0,58.0,1370.0,305.0,162.0,143.0,218.0,231.0,249.0,216.0,2584.0,945.0,3.0,123.0,1838.0,24.0,283.0,92.0,1.0,250.0,308.0833333,0.0,2.349339268,0.559533345,851.0,0.253970456,323.7586207,0.425767034,8.408585343,988.5862069,440.5833333,540.7931034,1649.827586,154.6666667,tshkor,1201.833333,5.0,35.0,109.0,51.0,40.0,39.0,2258.583333,Smitha_Krishnan_Coffea_canephora_India_2008,0.0,0.152950674,2127.916667,71.16666667,169.5833333,0.657709424,0.39313306,2.6937489064999998,10.464542182999999,0.0,4.4566124170000005,79.934948685,2.05701475,Coffea canephora,conventional,2008,-4.722953221644475,SmithaKrishnan
